POI Type,ID,Name,X,Y,Z,Reference System,Notes
guardian,GUARDIAN103,Guardian Sites,1145,0,12345,,
guardian,GUARDIAN104,Guardian Sites,1155,0,-5,,
guardian,GUARDIAN105,Guardian Sites,1155,0,-115,,
guardian,GUARDIAN106,Guardian Sites,1155,0,-215,,
guardian,GUARDIAN107,Guardian Sites,1155,0,185,,
guardian,GUARDIAN108,Guardian Sites,1165,0,12365,,
guardian,GUARDIAN109,Guardian Sites,1165,0,25,,
guardian,GUARDIAN110,Guardian Sites,1175,0,165,,
guardian,GUARDIAN111,Guardian Sites,1185,0,-15,,
guardian,GUARDIAN112,Guardian Sites,1185,0,-85,,
guardian,GUARDIAN113,Guardian Sites,1195,0,-165,,
guardian,GUARDIAN114,Guardian Sites,1195,0,-185,,
guardian,GUARDIAN115,Guardian Sites,1205,0,-165,,
guardian,GUARDIAN116,Guardian Sites,1205,0,-85,,
guardian,GUARDIAN117,Guardian Sites,1215,0,-105,,
guardian,GUARDIAN118,Guardian Sites,1215,0,-75,,
guardian,GUARDIAN119,Guardian Sites,1225,0,-25,,
guardian,GUARDIAN120,Guardian Sites,1235,0,-15,,
guardian,GUARDIAN121,Guardian Sites,1235,0,-75,,
guardian,GUARDIAN122,Guardian Sites,1235,0,12305,,
guardian,GUARDIAN123,Guardian Sites,1235,0,12395,,
guardian,GUARDIAN124,Guardian Sites,1245,0,12305,,
guardian,GUARDIAN125,Guardian Sites,1255,0,-135,,
guardian,GUARDIAN126,Guardian Sites,1255,0,-25,,
guardian,GUARDIAN127,Guardian Sites,1255,0,12335,,
guardian,GUARDIAN128,Guardian Sites,1285,0,12305,,
guardian,GUARDIAN129,Guardian Sites,1295,0,-15,,
guardian,GUARDIAN130,Guardian Sites,1295,0,-45,,
guardian,GUARDIAN131,Guardian Sites,1295,0,12295,,
guardian,GUARDIAN132,Guardian Sites,1305,0,-35,,
guardian,GUARDIAN133,Guardian Sites,1305,0,-55,,
guardian,GUARDIAN134,Guardian Sites,1305,0,-75,,
guardian,GUARDIAN135,Guardian Sites,1315,0,-25,,
guardian,GUARDIAN136,Guardian Sites,1315,0,-65,,
guardian,GUARDIAN137,Guardian Sites,1325,0,-25,,
guardian,GUARDIAN138,Guardian Sites,1335,0,-5,,
guardian,GUARDIAN139,Guardian Sites,1335,0,-35,,
guardian,GUARDIAN140,Guardian Sites,14535,0,3635,,
guardian,GUARDIAN141,Guardian Sites,14545,0,3485,,
guardian,GUARDIAN142,Guardian Sites,14565,0,3505,,
guardian,GUARDIAN143,Guardian Sites,14595,0,3495,,
guardian,GUARDIAN144,Guardian Sites,14595,0,3575,,
guardian,GUARDIAN145,Guardian Sites,14595,0,3645,,
guardian,GUARDIAN146,Guardian Sites,14605,0,3615,,
guardian,GUARDIAN147,Guardian Sites,14615,0,3565,,
guardian,GUARDIAN148,Guardian Sites,14625,0,3565,,
guardian,GUARDIAN149,Guardian Sites,1485,0,5,,
guardian,GUARDIAN150,Guardian Sites,1515,0,-15,,
guardian,GUARDIAN151,Guardian Sites,1515,0,5,,
guardian,GUARDIAN152,Guardian Sites,1515,0,75,,
guardian,GUARDIAN153,Guardian Sites,1545,0,85,,
guardian,GUARDIAN154,Guardian Sites,1565,0,35,,
guardian,GUARDIAN155,Guardian Sites,185,0,-285,,
guardian,GUARDIAN156,Guardian Sites,355,0,-75,,
guardian,GUARDIAN157,Guardian Sites,485,0,-35,,
guardian,GUARDIAN158,Guardian Sites,4945,0,20655,,
guardian,GUARDIAN159,Guardian Sites,4955,0,20635,,
guardian,GUARDIAN160,Guardian Sites,4955,0,20645,,
guardian,GUARDIAN161,Guardian Sites,4965,0,20635,,
guardian,GUARDIAN162,Guardian Sites,55,0,25,,
guardian,GUARDIAN163,Guardian Sites,525,0,-35,,
guardian,GUARDIAN164,Guardian Sites,545,0,-95,,
guardian,GUARDIAN165,Guardian Sites,555,0,-35,,
guardian,GUARDIAN166,Guardian Sites,565,0,-55,,
guardian,GUARDIAN167,Guardian Sites,575,0,-1165,,
guardian,GUARDIAN168,Guardian Sites,585,0,-105,,
guardian,GUARDIAN169,Guardian Sites,585,0,-15,,
guardian,GUARDIAN170,Guardian Sites,585,0,-35,,
guardian,GUARDIAN171,Guardian Sites,595,0,-35,,
guardian,GUARDIAN172,Guardian Sites,605,0,-55,,
guardian,GUARDIAN173,Guardian Sites,605,0,-65,,
guardian,GUARDIAN174,Guardian Sites,615,0,-105,,
guardian,GUARDIAN175,Guardian Sites,615,0,-55,,
guardian,GUARDIAN176,Guardian Sites,635,0,-65,,
guardian,GUARDIAN177,Guardian Sites,645,0,-5,,
guardian,GUARDIAN178,Guardian Sites,645,0,-115,,
guardian,GUARDIAN179,Guardian Sites,645,0,-145,,
guardian,GUARDIAN180,Guardian Sites,645,0,-55,,
guardian,GUARDIAN181,Guardian Sites,645,0,-65,,
guardian,GUARDIAN182,Guardian Sites,645,0,35,,
guardian,GUARDIAN183,Guardian Sites,655,0,-45,,
guardian,GUARDIAN184,Guardian Sites,655,0,-65,,
guardian,GUARDIAN185,Guardian Sites,655,0,-85,,
guardian,GUARDIAN186,Guardian Sites,665,0,-55,,
guardian,GUARDIAN187,Guardian Sites,665,0,25,,
guardian,GUARDIAN188,Guardian Sites,665,0,35,,
guardian,GUARDIAN189,Guardian Sites,675,0,-95,,
guardian,GUARDIAN190,Guardian Sites,675,0,-125,,
guardian,GUARDIAN191,Guardian Sites,675,0,-45,,
guardian,GUARDIAN192,Guardian Sites,675,0,25,,
guardian,GUARDIAN193,Guardian Sites,685,0,-105,,
guardian,GUARDIAN194,Guardian Sites,685,0,-115,,
guardian,GUARDIAN195,Guardian Sites,685,0,-125,,
guardian,GUARDIAN196,Guardian Sites,685,0,-85,,
guardian,GUARDIAN197,Guardian Sites,695,0,5,,
guardian,GUARDIAN198,Guardian Sites,705,0,-95,,
guardian,GUARDIAN199,Guardian Sites,705,0,-105,,
guardian,GUARDIAN200,Guardian Sites,705,0,15,,
guardian,GUARDIAN201,Guardian Sites,715,0,-115,,
guardian,GUARDIAN202,Guardian Sites,715,0,-85,,
guardian,GUARDIAN203,Guardian Sites,725,0,-105,,
guardian,GUARDIAN204,Guardian Sites,725,0,-115,,
guardian,GUARDIAN205,Guardian Sites,725,0,-125,,
guardian,GUARDIAN206,Guardian Sites,725,0,-135,,
guardian,GUARDIAN207,Guardian Sites,725,0,-155,,
guardian,GUARDIAN208,Guardian Sites,725,0,-175,,
guardian,GUARDIAN209,Guardian Sites,725,0,-65,,
guardian,GUARDIAN210,Guardian Sites,725,0,15,,
guardian,GUARDIAN211,Guardian Sites,735,0,-105,,
guardian,GUARDIAN212,Guardian Sites,735,0,-115,,
guardian,GUARDIAN213,Guardian Sites,735,0,-155,,
guardian,GUARDIAN214,Guardian Sites,735,0,-15,,
guardian,GUARDIAN215,Guardian Sites,735,0,-275,,
guardian,GUARDIAN216,Guardian Sites,745,0,-95,,
guardian,GUARDIAN217,Guardian Sites,745,0,-105,,
guardian,GUARDIAN218,Guardian Sites,745,0,-125,,
guardian,GUARDIAN219,Guardian Sites,745,0,-135,,
guardian,GUARDIAN220,Guardian Sites,745,0,-165,,
guardian,GUARDIAN221,Guardian Sites,745,0,-265,,
guardian,GUARDIAN222,Guardian Sites,745,0,-85,,
guardian,GUARDIAN223,Guardian Sites,755,0,-95,,
guardian,GUARDIAN224,Guardian Sites,755,0,-105,,
guardian,GUARDIAN225,Guardian Sites,755,0,-135,,
guardian,GUARDIAN226,Guardian Sites,755,0,-145,,
guardian,GUARDIAN227,Guardian Sites,755,0,-155,,
guardian,GUARDIAN228,Guardian Sites,755,0,-165,,
guardian,GUARDIAN229,Guardian Sites,755,0,-85,,
guardian,GUARDIAN230,Guardian Sites,765,0,-105,,
guardian,GUARDIAN231,Guardian Sites,775,0,-115,,
guardian,GUARDIAN232,Guardian Sites,775,0,-245,,
guardian,GUARDIAN233,Guardian Sites,775,0,-25,,
guardian,GUARDIAN234,Guardian Sites,785,0,-95,,
guardian,GUARDIAN235,Guardian Sites,785,0,-135,,
guardian,GUARDIAN236,Guardian Sites,785,0,-75,,
guardian,GUARDIAN237,Guardian Sites,795,0,-95,,
guardian,GUARDIAN238,Guardian Sites,795,0,-105,,
guardian,GUARDIAN239,Guardian Sites,795,0,-115,,
guardian,GUARDIAN240,Guardian Sites,795,0,-125,,
guardian,GUARDIAN241,Guardian Sites,795,0,-135,,
guardian,GUARDIAN242,Guardian Sites,795,0,-155,,
guardian,GUARDIAN243,Guardian Sites,795,0,-175,,
guardian,GUARDIAN244,Guardian Sites,795,0,-255,,
guardian,GUARDIAN245,Guardian Sites,795,0,-265,,
guardian,GUARDIAN246,Guardian Sites,805,0,-105,,
guardian,GUARDIAN247,Guardian Sites,805,0,-135,,
guardian,GUARDIAN248,Guardian Sites,805,0,-145,,
guardian,GUARDIAN249,Guardian Sites,805,0,-155,,
guardian,GUARDIAN250,Guardian Sites,805,0,-165,,
guardian,GUARDIAN251,Guardian Sites,815,0,-95,,
guardian,GUARDIAN252,Guardian Sites,815,0,-145,,
guardian,GUARDIAN253,Guardian Sites,815,0,-155,,
guardian,GUARDIAN254,Guardian Sites,825,0,-105,,
guardian,GUARDIAN255,Guardian Sites,825,0,-165,,
guardian,GUARDIAN256,Guardian Sites,835,0,-115,,
guardian,GUARDIAN257,Guardian Sites,835,0,-125,,
guardian,GUARDIAN258,Guardian Sites,835,0,-135,,
guardian,GUARDIAN259,Guardian Sites,835,0,-155,,
guardian,GUARDIAN260,Guardian Sites,835,0,-175,,
guardian,GUARDIAN261,Guardian Sites,845,0,-125,,
guardian,GUARDIAN262,Guardian Sites,855,0,-115,,
guardian,GUARDIAN263,Guardian Sites,855,0,-125,,
guardian,GUARDIAN264,Guardian Sites,855,0,-135,,
guardian,GUARDIAN265,Guardian Sites,865,0,-95,,
guardian,GUARDIAN266,Guardian Sites,865,0,-105,,
guardian,GUARDIAN267,Guardian Sites,865,0,-135,,
guardian,GUARDIAN268,Guardian Sites,865,0,-155,,
guardian,GUARDIAN269,Guardian Sites,865,0,-65,,
guardian,GUARDIAN270,Guardian Sites,8605,0,2645,,
guardian,GUARDIAN271,Guardian Sites,8615,0,2735,,
guardian,GUARDIAN272,Guardian Sites,8625,0,2715,,
guardian,GUARDIAN273,Guardian Sites,8635,0,2685,,
guardian,GUARDIAN274,Guardian Sites,8665,0,2655,,
guardian,GUARDIAN275,Guardian Sites,8675,0,2655,,
guardian,GUARDIAN276,Guardian Sites,8675,0,2685,,
guardian,GUARDIAN277,Guardian Sites,875,0,-95,,
guardian,GUARDIAN278,Guardian Sites,875,0,-155,,
guardian,GUARDIAN279,Guardian Sites,8715,0,2705,,
guardian,GUARDIAN280,Guardian Sites,885,0,-115,,
guardian,GUARDIAN281,Guardian Sites,895,0,-105,,
guardian,GUARDIAN282,Guardian Sites,895,0,-145,,
guardian,GUARDIAN283,Guardian Sites,895,0,-155,,
guardian,GUARDIAN284,Guardian Sites,895,0,-165,,
guardian,GUARDIAN285,Guardian Sites,895,0,-175,,
guardian,GUARDIAN286,Guardian Sites,895,0,-185,,
guardian,GUARDIAN287,Guardian Sites,895,0,-215,,
guardian,GUARDIAN288,Guardian Sites,895,0,-85,,
guardian,GUARDIAN289,Guardian Sites,915,0,-205,,
guardian,GUARDIAN290,Guardian Sites,915,0,-85,,
guardian,GUARDIAN291,Guardian Sites,925,0,-95,,
guardian,GUARDIAN292,Guardian Sites,925,0,-105,,
guardian,GUARDIAN293,Guardian Sites,925,0,-135,,
guardian,GUARDIAN294,Guardian Sites,925,0,-195,,
guardian,GUARDIAN295,Guardian Sites,925,0,-205,,
guardian,GUARDIAN296,Guardian Sites,925,0,-235,,
guardian,GUARDIAN297,Guardian Sites,935,0,-165,,
guardian,GUARDIAN298,Guardian Sites,935,0,-205,,
guardian,GUARDIAN299,Guardian Sites,935,0,-45,,
guardian,GUARDIAN300,Guardian Sites,935,0,-65,,
guardian,GUARDIAN301,Guardian Sites,945,0,-105,,
guardian,GUARDIAN302,Guardian Sites,945,0,-125,,
guardian,GUARDIAN303,Guardian Sites,945,0,-135,,
guardian,GUARDIAN304,Guardian Sites,945,0,-145,,
guardian,GUARDIAN305,Guardian Sites,955,0,-95,,
guardian,GUARDIAN306,Guardian Sites,955,0,-125,,
guardian,GUARDIAN307,Guardian Sites,955,0,-145,,
guardian,GUARDIAN308,Guardian Sites,955,0,-155,,
guardian,GUARDIAN309,Guardian Sites,955,0,-165,,
guardian,GUARDIAN310,Guardian Sites,955,0,-75,,
guardian,GUARDIAN311,Guardian Sites,965,0,-125,,
guardian,GUARDIAN312,Guardian Sites,965,0,-135,,
guardian,GUARDIAN313,Guardian Sites,965,0,-185,,
guardian,GUARDIAN314,Guardian Sites,965,0,-195,,
guardian,GUARDIAN315,Guardian Sites,965,0,-75,,
guardian,GUARDIAN316,Guardian Sites,975,0,-135,,
guardian,GUARDIAN317,Guardian Sites,975,0,-155,,
guardian,GUARDIAN318,Guardian Sites,975,0,-165,,
guardian,GUARDIAN319,Guardian Sites,975,0,-225,,
guardian,GUARDIAN320,Guardian Sites,975,0,-55,,
guardian,GUARDIAN321,Guardian Sites,975,0,-75,,
guardian,GUARDIAN322,Guardian Sites,985,0,-115,,
guardian,GUARDIAN323,Guardian Sites,985,0,-155,,
guardian,GUARDIAN324,Guardian Sites,985,0,-165,,
guardian,GUARDIAN325,Guardian Sites,985,0,-175,,
guardian,GUARDIAN326,Guardian Sites,995,0,-175,,
guardian,GUARDIAN327,Guardian Sites,995,0,-205,,
guardian,GUARDIAN328,Guardian Sites,995,0,-215,,
Community,GEC28,Azura Initiative,354.844,-42.4375,22997.2,Great Annihilator,
Deep Space Outpost,GEC34,Colonia,-9530.5,-910.281,19808.1,Colonia,
Deep Space Outpost,GEC181,Darwin Research Facility,-342.312,-219.281,-952.719,California Sector BV-Y c7,
Deep Space Outpost,GEC175,"Elephant's Trunk Mine (asteroid base)",-2660.97,180.156,-433.156,GM Cephei,
Deep Space Outpost,GEC33,"Explorer's Anchorage",28.6875,-19.7812,25899.7,Stuemeae FG-Y d7561,
Deep Space Outpost,GEC272,Gagarin Gate,-4990.84,-935.719,13387.2,Gru Hypue KS-T d3-31,
Deep Space Outpost,GEC174,"Hell Port (asteroid base)",2608.16,-181.969,-2692.28,Seagull Sector DL-Y d3,
Deep Space Outpost,GEC177,"Iris Vacations (asteroid base)",-1415.78,366.656,-355.312,FW Cephei,
Deep Space Outpost,GEC184,Mahon Research Base,-303.844,-236.125,-860.594,HIP 18077,
Deep Space Outpost,GEC179,"Mammon (asteroid base), IC 1287 Nebula",-358.375,-8.75,933.531,Mammon,
Deep Space Outpost,GEC178,Mic Turner Research Base,-319.812,-216.75,-913.469,California Sector BA-A e6,
Deep Space Outpost,GEC253,"Morgan's Rock",1706.19,-87.625,4057.16,NGC 6188 Sector LC-V c2-28,
Deep Space Outpost,GEC176,"New Growth (asteroid base)",816.312,2,-44.0312,Pencil Sector EL-Y d5,
Deep Space Outpost,GEC310,Polo Harbour,-6195.47,-140.281,16462.1,Boewnst KS-S c20-959,
Deep Space Outpost,GEC264,"Rackham's Peak",-111.688,5319.22,-1115.38,HIP 58832,
Deep Space Outpost,GEC282,"Sagan Research Centre (asteroid base)",2704.97,-23.25,-2470.78,"Thor's Helmet Sector FB-X c1-5",
Glitches,GEC169,Blue Lagoon,4469.19,21.25,9410.5,Plio Aip QM-W d1-48,
Glitches,GEC407,"Lights of El'azar",-44.5,147.938,25286.8,Myrielk OD-T e3-4001,
Glitches,GEC86,Luna Moth,17143.7,371.375,19425.4,Oob Free ZJ-A e4,
Glitches,GEC441,"Norma's Emerald",576.031,63.8438,9157.84,Prieluia QS-T b58-6,
Glitches,GEC510,Viridian Shine,3127.28,400.656,36299.8,Vegni DQ-Y e378,
Green Gas Giants,GEC133,A Floofy Giant,8728.97,1209.31,-5598.75,Eafoff LN-Q d6-0,
Green Gas Giants,GEC146,"Abeona's Blessing",-9378.28,-860.5,20786.6,Dryooe Prou FF-Z d696,
Green Gas Giants,GEC437,Arcane Allure,-7538.34,-452.156,15799.4,Boelts QJ-Y d1-1149,
Green Gas Giants,GEC280,Candy River,861.875,497.719,9461.41,Plaa Ain YH-G b13-0,
Green Gas Giants,GEC291,Crimson Bayou,-1697.44,-195.031,24794.4,Byoomi XE-X d2-7844,
Green Gas Giants,GEC165,Diamonds in the Rough,-28131.5,1034.53,32664.3,Hypao Chraea VQ-T d4-8,
Green Gas Giants,GEC137,Distant Wonder,-38944.7,17.0312,39415.4,Pro Flee UY-Q c18-0,
Green Gas Giants,GEC134,Dreamer Blush,-383.062,-101.531,-8980,Gongae QW-L c24-0,
Green Gas Giants,GEC312,Eerie Eyes,3098.06,-1020.59,5677.19,Pyroifoea SS-Y b15-0,
Green Gas Giants,GEC219,"Eldritch Gate's Lost Treasure",-21382.7,-0.84375,28866.6,Shaulai DL-P d5-274,
Green Gas Giants,GEC129,Emerald Vanguard,-7010.28,-184.625,12817.6,Blua Hypa HT-F d12-1226,
Green Gas Giants,GEC358,Equatorial Jewels,9016.31,256.812,-1163.12,Pru Thae BF-C c27-1,
Green Gas Giants,GEC366,Garnet Raindrops,6607.97,-109.25,5309.19,Bleia Dryoae UV-C c29-52,
Green Gas Giants,GEC215,Glow Bug Giant,-9581.69,-932.219,19788.6,Eol Prou KW-L c8-32,
Green Gas Giants,GEC214,"Great Orme's Flowers",1039.06,240.469,-7358.88,Pheia Aewsy LV-Y d11,
Green Gas Giants,GEC228,Green Aspirant,16353.2,118.625,54298,Syrivu AN-M c7-2,
Green Gas Giants,GEC63,Green Glory,716.406,239.094,1166.25,Praea Euq VP-M c21-1,
Green Gas Giants,GEC131,Icy Muse,-836.406,-112.562,4826.16,Bleia Dryiae HF-W b35-1,
Green Gas Giants,GEC230,In Pink Haze,2877.84,59.6875,54203.9,Syrive KR-W d1-144,
Green Gas Giants,GEC377,Islands in the Sea,3895.56,-272.062,12128.2,Blaa Hype TF-V d3-144,
Green Gas Giants,GEC196,Jade Green Pentagon,-6214.53,461.375,7361.75,Lysoovsky BH-L d8-26,
Green Gas Giants,GEC279,Jaded Ghost,6116.34,-218,9136.72,Plieliae SM-C c29-11,
Green Gas Giants,GEC261,Latte Verde,13949,-934.688,26758,Squern AF-N c21-0,
Green Gas Giants,GEC135,Lighthouse of Lemnos,-17387.2,-219.5,14558,Floasly TE-X d2-25,
Green Gas Giants,GEC417,"Minotaur's Treasure",-592.469,-58.6562,24669.9,Byoomao JC-B d1-3681,
Green Gas Giants,GEC127,"Monet's Gift",-5861.84,492.688,14029.8,Byoi Aewsy RZ-F d11-104,
Green Gas Giants,GEC126,Neon Beacon,-60.625,384.25,12546.8,Synookio EI-J d9-1,
Green Gas Giants,GEC128,"Odin's Glory",-5099.75,141.25,17269.8,Eor Aowsy GR-W e1-1381,
Green Gas Giants,GEC382,"Oread's Realm",1101.84,2824,15153.8,Cryaa Ain ZJ-R e4-4,
Green Gas Giants,GEC229,Peppermint Stripes,-3570.16,-141.719,-1566.91,Oochody AA-Y c17-1,
Green Gas Giants,GEC342,Phosphoric Giant,-426.469,-351.938,25499.6,Byoomao LY-G d11-9374,
Green Gas Giants,GEC217,Prasinos Soul,-1535.09,-128.281,-2699.69,Slegi DH-J d10-27,
Green Gas Giants,GEC132,Radioactive Green,138.344,264.719,-22.6875,Col 285 Sector VU-M c8-1,
Green Gas Giants,GEC360,"Raspberry Crème",-10844.2,-504.125,47701.1,Flyue Bloae QN-Y c2-0,
Green Gas Giants,GEC116,"Rhadamanthus's Eye",-3865.97,29.0938,-4804.75,Gludgoea AA-A e25,
Green Gas Giants,GEC192,Rubia,3448.31,-94.75,21220.8,Dryoea Prao FH-S d5-3063,
Green Gas Giants,GEC231,Sliver of Hope,4059.59,927.25,36366.4,Vegnao PA-S c6-43,
Green Gas Giants,GEC140,"Slotin's Latte",1372.19,-1018.38,15092.1,Floawns FX-L b36-24,
Green Gas Giants,GEC335,Spring Dawn,-868.5,-534.312,13163.4,Graea Hypue BX-U b6-0,
Green Gas Giants,GEC375,"Strawberry Сake",-6571.16,-232.875,16823.2,Boelts XH-C c29-854,
Green Gas Giants,GEC234,Verdant Horizon,2537.09,2197.41,32665.8,Noijo YG-T d4-97,
Green Gas Giants,GEC438,Virescent Wonder,718.062,-198,4705.53,Thaileia PJ-O d7-74,
Green Gas Giants,GEC125,Viridi Aqua,-1421.72,1618.31,30063.1,Eimbaith LW-W e1-290,
Green Gas Giants,GEC130,Viridian Dreams,-3329.84,-361.406,7049.03,Nyeajaae IT-M c9-19,
Historical,GEC36,Beagle Point,-1111.56,-134.219,65269.8,Beagle Point,
Historical,GEC384,Beta Hydri,15.2812,-15.6875,10.5625,Beta Hydri,
Historical,GEC45,"Metztli, Tranquility",-9518.41,-911.969,19823.6,Metztli,
Historical,GEC102,Semotus Beacon,-1502.16,-2.625,65630.2,Oevasy SG-Y d0,
Historical,GEC254,The Solar System,0,0,0,Sol,
Memorials,GEC193,"Evelyn's Light",-9236.06,-1326.03,19330,"Evelyn's Light",
Memorials,GEC226,"Jino's Spires",-786.094,-189.031,50331.6,Auphaibs OY-Y d1-21,
Mystery and Xenology,GEC397,Delphi,-63.5938,-147.406,-319.094,Delphi,
Mystery and Xenology,GEC55,Guardian Ruins - Blaa Hypai nebula,1251.44,-752.719,12330.5,Blaa Hypai LZ-F b27-0,
Mystery and Xenology,GEC56,Guardian Ruins - Eorl Auwsy nebula,4948.47,165.062,20654.5,Eorl Auwsy SY-Z d13-3468,
Mystery and Xenology,GEC51,Guardian Ruins - Eta Carina nebula,8636.59,-156.188,2686.72,Eta Carina Sector EL-Y d16,
Mystery and Xenology,GEC21,Guardian Ruins - IC 4673 nebula,-840.656,-561.156,13361.8,HEN 2-333,
Mystery and Xenology,GEC52,Guardian Ruins - NGC 3199 nebula,14620,-220.375,3560.38,NGC 3199 Sector IM-V c2-5,
Mystery and Xenology,GEC53,Guardian Ruins - Prai Hypoo nebula,-9308.09,-406.188,7927.41,Prai Hypoo GF-E c10,
Mystery and Xenology,GEC54,Guardian Ruins - Skaudai nebula,-5477.59,-504.156,10436.2,Skaudai AM-B d14-138,
Mystery and Xenology,GEC37,"Project Dynasty: Conflux settlements",-3187.94,63,8592.16,Pru Aescs TY-J a64-1,
Mystery and Xenology,GEC39,"Project Dynasty: Formidine Rift settlements",-5805.78,129.875,-5969.88,Eafots EU-R c4-1,
Mystery and Xenology,GEC38,"Project Dynasty: Hawking's Gap settlements",7890.47,137.312,7508.03,Plaa Aec IZ-N c20-1,
Mystery and Xenology,GEC213,The Proteus Site,573.594,-339.469,-1167.66,Trapezium Sector YU-X c1-2,
Mystery and Xenology,GEC35,"The Zurara (megaship wreckage)",-9529.44,-64.5,-7428.44,Syreadiae JX-F c0,
nebula,GEC403,"Wepue AA-Z e1744\n(POI: Amethyst Kaminari Planetary Nebula)",-638.75,-609.781,23510.5,Wepue AA-Z e1744,
nebula,GEC66,"Azure Respite\n(POI: Azure Respite planetary nebula)",-8345.69,461.625,22112.2,Dumbio YO-A e308,
nebula,GEC188,"Blaa Hypai AA-A h68 nebula (Hollow Veil nebula)",1220.41,-694.625,12312.8,Blaa Hypai AI-I b26-1,
nebula,GEC172,"Blue Button Nebula\n(POI: Blue Button planetary nebula)",5828.56,-601.219,20088.3,Eord Prau MS-T e3-265,
nebula,GEC185,"Bohr's Dice\n(POI: Bohr's Dice planetary nebula)",1496.12,-397.969,12226.7,Blaa Hypai DR-V e2-16,
nebula,GEC121,"Crooki AA-A h1 nebula (Lonely Lantern nebula)",-23057.7,705.5,12510.1,Crooki EV-R b35-1,
nebula,GEC103,"Dr. Kay's Soul and Heart",-8188.62,-1271.59,13438.2,"Dr. Kay's Heart",
nebula,GEC271,"Eeshorks AA-A h15 nebula (The Anvil)",1564.88,-782.875,16906.4,Eeshorks ZK-B b2-9,
nebula,GEC160,"Egnaix AA-A h91 Nebula (Spirit Nebula)",6124.28,2296.16,22529.3,Egnaix GW-V e2-0,
nebula,GEC122,Eock Prau AA-A h31 nebula,26255.6,-1179.81,19779.8,Eock Prau WS-K c8-0,
nebula,GEC206,"Eolls Graae AA-A h31 nebula (Bendurion's Present nebula)",-18859.1,-613.188,29953.4,Eolls Graae BG-W d2-44,
nebula,GEC171,"Eord Prau AA-A h12 nebula (Rubinus nebula)",5862.59,-557.562,20057.5,Eord Prau YP-N d7-2745,
nebula,GEC190,"Eorl Auwsy AA-A h72 nebula (Epiphany nebula)",4949.94,164,20640.1,Eorl Auwsy LX-Z c27-215,
nebula,GEC157,"Eulail AA-A h2 nebula (Cat's Perch nebula)",-8164.75,1706.28,17234.7,Eulail QX-T d3-103,
nebula,GEC42,G2 Dust Cloud,26.6875,-22.875,27900.6,G2 Dust Cloud Sector JH-V c2-2851,
nebula,GEC208,"Gru Hypai DL-X e1-20\n(POI: Gru Hypai DL-X e1-20 nebula (Gru Hypai Stellar Remnant))",3384.12,-364.156,13444.4,Gru Hypai DL-X e1-20,
nebula,GEC292,"Gru Hypue AA-A h69 nebula (Vostok-1 nebula)",-5001.97,-944.094,13399.5,Gru Hypue KS-T d3-27,
nebula,GEC323,Little Dumbbell Nebula,-1560.72,-382.719,-1351.94,GCRV 950,
nebula,GEC159,"Myumbai AA-A h235 nebula (Sunken Spire nebula)",-6212.41,-2143.78,22553.2,Myumbai OK-D c13-11,
nebula,GEC120,NGC 1491 nebula,-4909.25,-175.344,-8708.53,NGC 1491 Sector EB-X c1-3,
nebula,GEC288,NGC 3199 nebula,14576.9,-274.625,3541.38,NGC 3199 Sector LC-V c2-5,
nebula,GEC270,NGC 6842 planetary nebula,-5476.72,62.8125,2449.84,CSI+29-19529,
nebula,GEC319,"Phipoea AA-A h486 nebula (Shield nebula)",-487.969,501.062,28258.6,Phipoea HJ-D c27-388,
nebula,GEC158,Phoi Phyloea AA-A h167 nebula - Black Smoke Nebula,-5743.47,2537.19,33736.7,Freasai QL-P c5-0,
nebula,GEC245,"Plaits Supernova Remnant\n(POI: Plait's Supernova Remnant)",-10959.6,-140.125,12248.4,Clookao BB-W e2-20,
nebula,GEC173,"Prai Hypoo AA-A h60 nebula (Àrsaidh nebula)",-9294.88,-458.406,7905.72,Prai Hypoo SA-I b0,
nebula,GEC205,"Puelaa AA-A h4 nebula (Devil's Hair nebula)",5375.06,1137.31,13200.6,Puelaa OD-V b8-0,
nebula,GEC414,"Rusty Net\n(POI: Rusty Net planetary nebula)",-4708.62,-381.312,9571.75,Skaude AL-X e1-28,
nebula,GEC373,"Teqaea PT-Q e5-860\n(POI: Shimmersilk Planetary Nebula)",-4255.97,-62.25,37174.8,Teqaea PT-Q e5-860,
nebula,GEC416,Skull and Crossbones Nebula,13388.4,116.25,-6775.62,Haffner 18 LSS 27,
